host_epoch,t_rel,esp_local_timestamp_us,seq,mac,rssi,noise_floor,rate,mcs,bandwidth,channel,secondary_channel,sig_len,num_subcarriers,amplitude_json,phase_json
1786700265.123116,32.773204,31079914,379,0c:f0:b4:a0:6a:a0,-42,-97,11,5,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.2361, 2.8284, 7.8102, 14.2127, 19.105, 23.3452, 27.5862, 29.6985, 31.8277, 32.5576, 31.1448, 29.7321, 25.4951, 21.2603, 16.2788, 10.6301, 4.4721, 3.1623, 8.2462, 13.9284, 20.2485, 24.6982, 29.1548, 31.9531, 32.8938, 32.8938, 15.8114, 29.4109, 27.2029, 21.8403, 16.7631, 10.4403, 4.1231, 2.0, 8.0623, 14.1421, 20.2237, 25.318, 28.4429, 30.4138, 33.3766, 33.541, 32.5576, 30.5941, 26.4764, 21.3776, 16.4924, 10.4403, 3.6056, 3.0, 9.2195, 14.5602, 17.72, 5.099, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 2.03444, -0.7854, -0.87606, -0.88507, -0.82242, -0.81569, -0.81103, -0.7854, -0.76318, -0.74195, -0.73997, -0.73782, -0.7299, -0.71883, -0.74195, -0.85197, -1.10715, -2.81984, 2.89661, 2.77442, 2.7886, 2.7686, 2.75472, 2.79015, 2.80061, 2.80061, 2.81984, 2.83059, 2.84309, 2.86329, 2.83871, 2.85014, 2.89661, 0.0, -0.12435, -0.1419, -0.14889, -0.15866, -0.17671, -0.16515, -0.15037, -0.17985, -0.18535, -0.1974, -0.18999, -0.18822, -0.24498, -0.29146, -0.588, 3.14159, 2.92292, 2.86329, 2.85554, 2.9442, 0.0, 0.0, 0.0, 0.0]"
1786700265.159690,32.809777,31117354,380,0c:f0:b4:a0:6a:a0,-37,-97,11,5,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 3.6056, 13.0, 12.083, 12.083, 11.1803, 10.2956, 8.0623, 7.2111, 4.4721, 1.4142, 1.0, 3.6056, 5.831, 8.0623, 10.0, 11.4018, 12.8062, 13.4536, 13.4536, 12.7279, 12.0416, 10.6301, 9.2195, 6.4031, 4.4721, 2.0, 1.4142, 2.0, 6.7082, 8.9443, 9.8489, 12.083, 12.53, 13.4164, 13.4164, 13.0, 12.083, 10.7703, 8.9443, 6.7082, 4.1231, 2.0, 1.4142, 3.6056, 5.831, 8.0623, 9.434, 11.1803, 11.6619, 12.2066, 12.2066, 11.4018, 10.6301, 10.6301, 2.2361, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 2.1588, 1.96559, 1.99742, 1.99742, 2.03444, 2.07789, 2.08994, 2.1588, 2.03444, 2.35619, -1.5708, -0.98279, -1.03038, -1.05165, -0.9273, -0.90975, -0.89606, -0.83798, -0.83798, -0.7854, -0.84415, -0.85197, -0.86217, -0.89606, -1.10715, -1.5708, -2.35619, 3.14159, 2.67795, 2.67795, 2.72337, 2.71497, 2.64225, 2.67795, 2.67795, 2.7468, 2.71497, 2.76109, 2.67795, 2.67795, 2.89661, 3.14159, -0.7854, -0.588, -0.54042, -0.51915, -0.5586, -0.46365, -0.54042, -0.61073, -0.61073, -0.66104, -0.71883, -0.71883, -1.10715, 0.0, 0.0, 0.0, 0.0]"
1786700265.196506,32.846594,31153855,381,0c:f0:b4:a0:6a:a0,-37,-97,11,5,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 3.1623, 13.0384, 13.0384, 12.2066, 10.8167, 10.0, 8.6023, 7.2111, 4.4721, 2.0, 1.4142, 3.1623, 5.831, 8.0623, 10.2956, 11.6619, 12.53, 13.4164, 13.4164, 12.53, 12.53, 10.2956, 8.9443, 6.7082, 4.4721, 2.2361, 0.0, 1.4142, 6.3246, 7.6158, 9.4868, 11.4018, 12.6491, 12.6491, 12.6491, 12.3693, 11.4018, 10.4403, 8.2462, 5.3852, 3.1623, 1.4142, 2.2361, 4.0, 6.0, 9.0554, 11.0454, 12.1655, 13.1529, 13.1529, 12.3693, 12.3693, 11.4018, 10.4403, 3.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.24905, -1.00407, -1.00407, -0.96007, -0.98279, -0.9273, -0.95055, -0.98279, -1.10715, -1.5708, -2.35619, 2.81984, 2.60117, 2.62245, 2.63449, 2.60117, 2.64225, 2.67795, 2.67795, 2.64225, 2.64225, 2.63449, 2.67795, 2.67795, 2.67795, 2.67795, 0.0, -0.7854, -0.32175, -0.40489, -0.32175, -0.26625, -0.32175, -0.32175, -0.32175, -0.24498, -0.26625, -0.29146, -0.24498, -0.38051, -0.32175, -0.7854, -2.67795, 3.14159, 3.14159, 3.03094, 3.05093, 2.97644, 2.98894, 2.98894, 2.89661, 2.89661, 2.87534, 2.85014, 3.14159, 0.0, 0.0, 0.0, 0.0]"
1786700265.234289,32.884376,31193066,382,0c:f0:b4:a0:6a:a0,-37,-97,11,5,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 2.8284, 12.8062, 12.2066, 12.2066, 10.8167, 9.434, 8.0623, 7.2111, 5.0, 2.2361, 1.4142, 4.0, 6.0828, 8.0623, 10.0499, 12.0416, 13.0384, 14.0357, 14.0357, 13.0384, 12.0, 11.0, 9.0, 7.0, 5.0, 2.0, 1.0, 1.0, 6.0828, 7.0711, 9.2195, 11.1803, 12.1655, 12.3693, 12.3693, 11.4018, 11.4018, 10.198, 8.2462, 6.0828, 3.0, 1.4142, 1.4142, 4.4721, 6.3246, 8.544, 10.7703, 12.6491, 12.6491, 13.6015, 12.3693, 12.3693, 11.1803, 10.198, 3.1623, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -0.7854, -0.67474, -0.61073, -0.61073, -0.588, -0.5586, -0.51915, -0.588, -0.6435, -1.10715, -2.35619, 3.14159, 2.97644, 3.01724, 3.04192, 3.05845, 3.06482, 3.07029, 3.07029, 3.06482, 3.14159, 3.14159, 3.14159, 3.14159, 3.14159, 3.14159, 3.14159, 0.0, 0.16515, 0.1419, 0.21867, 0.17985, 0.16515, 0.24498, 0.24498, 0.26625, 0.26625, 0.1974, 0.24498, 0.16515, 0.0, -0.7854, -2.35619, -2.67795, -2.81984, -2.78282, -2.76109, -2.81984, -2.81984, -2.84309, -2.89661, -2.89661, -2.96174, -2.9442, -2.81984, 0.0, 0.0, 0.0, 0.0]"
1786700265.271474,32.921562,31232411,383,0c:f0:b4:a0:6a:a0,-37,-97,11,5,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 2.2361, 11.0, 11.0, 10.0, 10.0, 9.0, 7.0, 5.0, 3.0, 1.4142, 1.4142, 3.6056, 5.3852, 7.6158, 8.544, 10.7703, 12.083, 12.083, 12.083, 12.083, 11.1803, 10.2956, 8.9443, 6.7082, 4.4721, 2.2361, 1.0, 1.0, 5.0, 6.4031, 7.8102, 9.2195, 10.6301, 10.6301, 10.6301, 10.6301, 9.2195, 8.4853, 6.4031, 5.0, 2.8284, 1.0, 1.4142, 4.2426, 5.6569, 7.8102, 9.2195, 10.6301, 12.0416, 12.0416, 11.4018, 11.4018, 10.0, 9.434, 2.8284, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -0.46365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7854, -2.35619, -2.55359, -2.76109, -2.7367, -2.78282, -2.76109, -2.71497, -2.71497, -2.71497, -2.71497, -2.67795, -2.63449, -2.67795, -2.67795, -2.67795, -2.67795, 3.14159, 0.0, 0.6435, 0.67474, 0.69474, 0.70863, 0.71883, 0.71883, 0.71883, 0.71883, 0.70863, 0.7854, 0.67474, 0.6435, 0.7854, 0.0, -2.35619, -2.35619, -2.35619, -2.44685, -2.43297, -2.42276, -2.41495, -2.41495, -2.48055, -2.48055, -2.49809, -2.58299, -2.35619, 0.0, 0.0, 0.0, 0.0]"
1786700265.307535,32.957622,31268409,384,0c:f0:b4:a0:6a:a0,-37,-97,11,5,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 3.0, 12.3693, 12.1655, 12.1655, 11.1803, 9.0554, 8.0623, 6.0, 4.0, 1.0, 1.0, 4.0, 6.0, 8.0, 10.0, 12.0, 13.0384, 14.0357, 14.0357, 13.0384, 12.0416, 11.0454, 9.0554, 7.0, 5.0, 2.0, 1.4142, 1.4142, 6.7082, 7.6158, 9.8489, 11.1803, 12.083, 13.0, 12.083, 12.083, 11.1803, 9.8489, 8.9443, 6.7082, 3.6056, 1.4142, 1.0, 4.1231, 6.3246, 8.544, 10.4403, 11.7047, 12.6491, 13.6015, 12.3693, 12.3693, 11.1803, 10.198, 3.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 1.5708, 1.32582, 1.40565, 1.40565, 1.39094, 1.46014, 1.44644, 1.5708, 1.5708, 1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.49402, -1.49949, -1.49949, -1.49402, -1.48766, -1.48014, -1.46014, -1.5708, -1.5708, -1.5708, -2.35619, 2.35619, 2.03444, 1.97569, 1.98902, 2.03444, 1.99742, 1.96559, 1.99742, 1.99742, 2.03444, 1.98902, 2.03444, 2.03444, 2.1588, 2.35619, -1.5708, -1.32582, -1.24905, -1.21203, -1.27934, -1.22203, -1.24905, -1.2723, -1.32582, -1.32582, -1.39094, -1.3734, -1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700265.347445,32.997532,31302987,385,0c:f0:b4:a0:6a:a0,-42,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 3.6056, 2.0, 7.6158, 12.53, 18.3576, 23.7065, 28.178, 29.9666, 30.8707, 31.3847, 30.4631, 29.1548, 25.632, 21.1896, 15.8114, 10.7703, 4.4721, 2.2361, 9.0, 15.1327, 20.0998, 25.0799, 29.0689, 31.0644, 33.0606, 35.0143, 17.0294, 30.0, 27.0, 23.0, 18.0, 11.0454, 5.099, 2.8284, 8.544, 14.5602, 19.6469, 24.7386, 29.6142, 31.7805, 32.7567, 33.7343, 32.7567, 30.5941, 27.4591, 22.3607, 17.2627, 10.198, 3.1623, 3.0, 9.0, 15.0, 18.0, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, -2.55359, 1.5708, 1.1659, 1.07145, 1.05841, 1.08828, 1.09128, 1.12207, 1.13613, 1.17846, 1.1659, 1.18392, 1.21203, 1.23412, 1.24905, 1.19029, 1.10715, -1.10715, -1.5708, -1.70335, -1.67046, -1.65063, -1.63965, -1.63522, -1.63133, -1.59936, -1.62955, -1.5708, -1.5708, -1.5708, -1.5708, -1.66146, -1.76819, 2.35619, 1.92957, 1.8491, 1.82812, 1.81577, 1.77481, 1.79288, 1.78615, 1.77982, 1.78615, 1.76819, 1.75391, 1.75065, 1.74547, 1.76819, 1.89255, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700265.386921,33.037009,31345241,386,0c:f0:b4:a0:6a:a0,-38,-97,11,3,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 5.6569, 9.8995, 14.1421, 16.9706, 19.799, 21.9317, 23.3452, 22.6716, 22.0227, 20.6155, 19.2094, 16.4012, 12.2066, 8.6023, 3.6056, 1.4142, 5.0, 10.0, 14.4222, 18.0278, 20.2485, 21.9545, 22.8254, 24.1868, 11.6619, 20.1246, 18.3576, 15.2643, 11.6619, 7.2111, 2.8284, 2.0, 6.3246, 10.4403, 14.8661, 18.9737, 21.1896, 23.4094, 24.3516, 23.4094, 23.4094, 21.5407, 19.6977, 16.1555, 12.083, 7.6158, 3.1623, 1.4142, 5.6569, 10.0, 12.8062, 3.6056, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -1.5708, 3.14159, 2.35619, 2.35619, 2.35619, 2.35619, 2.35619, 2.38844, 2.38649, 2.41861, 2.45267, 2.45928, 2.46685, 2.4859, 2.53087, 2.52134, 2.55359, -0.7854, -0.6435, -0.6435, -0.588, -0.588, -0.5743, -0.5248, -0.50284, -0.51915, -0.54042, -0.46365, -0.51239, -0.55165, -0.54042, -0.588, -0.7854, 3.14159, 2.81984, 2.85014, 2.79857, 2.81984, 2.80492, 2.79282, 2.80686, 2.79282, 2.79282, 2.76109, 2.72337, 2.76109, 2.71497, 2.7367, 2.81984, -0.7854, -0.7854, -0.6435, -0.67474, -0.98279, 0.0, 0.0, 0.0, 0.0]"
1786700265.427680,33.077768,31345517,387,0c:f0:b4:a0:6a:a0,-37,-97,11,2,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.8284, 6.4031, 10.6301, 14.8661, 17.6918, 20.5183, 22.6274, 24.0416, 24.0416, 24.0416, 21.9317, 19.105, 16.2788, 12.7279, 8.4853, 4.2426, 1.0, 5.3852, 9.434, 13.0384, 16.6433, 20.2485, 21.6333, 22.4722, 23.3238, 10.2956, 19.7231, 18.3576, 14.7648, 11.6619, 7.2111, 2.2361, 3.1623, 6.7082, 11.1803, 15.6525, 19.2354, 21.0238, 22.8254, 24.1868, 25.0599, 24.1868, 21.9545, 19.7231, 16.6433, 13.0384, 8.6023, 3.6056, 1.0, 5.6569, 9.2195, 12.0416, 2.8284, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.0, 0.0, -2.35619, -2.46685, -2.42276, -2.40378, -2.39617, -2.39066, -2.35619, -2.35619, -2.35619, -2.35619, -2.32395, -2.31917, -2.31274, -2.35619, -2.35619, -2.35619, 1.5708, 1.19029, 1.0122, 1.00407, 0.99946, 0.99649, 0.98279, 1.00748, 1.03038, 1.0637, 1.03907, 1.05841, 1.07685, 1.03038, 0.98279, 1.10715, -1.89255, -2.03444, -2.03444, -2.03444, -2.0577, -2.01317, -2.07364, -2.08994, -2.07014, -2.08994, -2.09559, -2.10252, -2.14213, -2.13753, -2.19105, -2.1588, 0.0, 0.7854, 0.86217, 0.84415, 0.7854, 0.0, 0.0, 0.0, 0.0]"
1786700265.463494,33.113582,31424086,388,0c:f0:b4:a0:6a:a0,-38,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 1.4142, 1.0, 3.1623, 5.3852, 7.6158, 10.7703, 11.7047, 13.6015, 13.6015, 13.6015, 13.6015, 12.3693, 11.4018, 9.2195, 7.0711, 4.1231, 2.0, 1.0, 4.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 15.0, 8.0, 14.0, 12.0, 10.0, 8.0, 5.0, 2.2361, 1.4142, 3.6056, 6.3246, 8.544, 10.4403, 12.6491, 13.6015, 14.5602, 14.5602, 13.6015, 12.3693, 11.4018, 9.2195, 7.2801, 4.1231, 1.4142, 1.4142, 4.0, 7.0, 8.0, 3.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, -2.35619, 1.5708, 1.24905, 1.19029, 1.1659, 1.19029, 1.22203, 1.2723, 1.2723, 1.2723, 1.2723, 1.32582, 1.30454, 1.35213, 1.4289, 1.32582, 1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -2.03444, 2.35619, 2.1588, 1.89255, 1.92957, 1.86225, 1.89255, 1.8693, 1.8491, 1.8491, 1.8693, 1.81577, 1.83705, 1.78947, 1.8491, 1.81577, 2.35619, -2.35619, -1.5708, -1.5708, -1.5708, -1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700265.502716,33.152803,31459369,389,0c:f0:b4:a0:6a:a0,-38,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 1.4142, 1.4142, 4.1231, 7.2801, 9.4868, 11.4018, 13.6015, 14.8661, 14.8661, 14.8661, 14.8661, 13.9284, 13.0, 10.7703, 8.544, 5.3852, 3.1623, 0.0, 2.8284, 5.831, 8.0623, 10.2956, 12.2066, 13.0384, 14.4222, 14.4222, 6.4031, 12.2066, 10.8167, 8.6023, 7.2111, 3.6056, 1.0, 2.2361, 4.2426, 7.0711, 9.8995, 11.3137, 13.4536, 14.8661, 15.6205, 15.6205, 14.8661, 14.2127, 12.8062, 10.6301, 7.8102, 5.0, 2.8284, 0.0, 3.1623, 5.831, 6.7082, 1.4142, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -0.7854, -2.35619, -2.89661, -2.86329, -2.81984, -2.87534, -2.84309, -2.79857, -2.79857, -2.79857, -2.79857, -2.77442, -2.7468, -2.76109, -2.78282, -2.76109, -2.81984, 0.0, 0.7854, 0.54042, 0.51915, 0.5071, 0.61073, 0.56673, 0.588, 0.588, 0.67474, 0.61073, 0.588, 0.62025, 0.588, 0.588, 0.0, -2.03444, -2.35619, -2.35619, -2.35619, -2.35619, -2.40878, -2.40378, -2.44685, -2.44685, -2.40378, -2.45586, -2.46685, -2.42276, -2.44685, -2.49809, -2.35619, 0.0, 0.32175, 0.54042, 0.46365, 0.7854, 0.0, 0.0, 0.0, 0.0]"
1786700265.538340,33.188427,31500882,390,0c:f0:b4:a0:6a:a0,-38,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 2.0, 0.0, 3.0, 6.0828, 8.0623, 10.198, 12.3693, 13.3417, 13.6015, 13.6015, 13.6015, 12.6491, 11.4018, 9.4868, 7.2801, 4.1231, 2.0, 2.2361, 4.2426, 7.2111, 9.434, 11.6619, 13.0384, 14.4222, 15.8114, 15.8114, 7.8102, 13.6015, 12.2066, 10.8167, 8.6023, 5.0, 2.8284, 0.0, 2.8284, 5.6569, 8.4853, 10.6301, 12.0416, 13.4536, 13.4536, 13.4536, 13.4536, 12.8062, 11.4018, 9.2195, 6.4031, 3.6056, 1.4142, 1.4142, 4.4721, 7.2111, 8.0623, 2.2361, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, 3.14159, 0.0, 0.0, 0.16515, 0.12435, 0.1974, 0.24498, 0.2268, 0.2985, 0.2985, 0.2985, 0.32175, 0.26625, 0.32175, 0.2783, 0.24498, 0.0, -2.03444, -2.35619, -2.55359, -2.58299, -2.60117, -2.57486, -2.55359, -2.53605, -2.53605, -2.44685, -2.5128, -2.53087, -2.55359, -2.52134, -2.49809, -2.35619, 0.0, 0.7854, 0.7854, 0.7854, 0.71883, 0.72664, 0.73282, 0.73282, 0.73282, 0.73282, 0.67474, 0.66104, 0.70863, 0.67474, 0.588, 0.7854, -2.35619, -2.67795, -2.55359, -2.62245, -2.67795, 0.0, 0.0, 0.0, 0.0]"
1786700265.578485,33.228573,31534633,391,0c:f0:b4:a0:6a:a0,-42,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 0.0, 2.2361, 2.2361, 8.0623, 12.8062, 17.2047, 21.6333, 25.5539, 28.6531, 29.5296, 29.5296, 29.5296, 28.178, 24.5967, 20.1246, 15.6525, 11.1803, 5.831, 1.4142, 7.0, 12.0416, 17.2627, 21.2132, 25.318, 27.2947, 29.2746, 30.2655, 14.0357, 26.0768, 23.0868, 19.0263, 15.0333, 9.0554, 3.1623, 2.2361, 8.0623, 14.0357, 19.0263, 23.0217, 27.0185, 29.0172, 31.0161, 31.0161, 30.0167, 29.0, 26.0, 22.0, 17.0294, 11.0454, 4.1231, 1.4142, 7.0, 12.0416, 15.0333, 4.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.0, 0.46365, -2.03444, -2.08994, -2.24554, -2.19105, -2.1588, -2.1045, -2.08128, -2.06474, -2.06474, -2.06474, -2.05032, -2.03444, -2.03444, -2.03444, -2.03444, -2.11122, 2.35619, 1.5708, 1.48766, 1.39612, 1.4289, 1.41214, 1.42372, 1.43373, 1.43824, 1.49949, 1.49402, 1.48406, 1.51821, 1.50423, 1.46014, 1.24905, -1.10715, -1.44644, -1.49949, -1.51821, -1.52735, -1.53378, -1.53633, -1.53855, -1.53855, -1.53748, -1.5708, -1.5708, -1.5708, -1.62955, -1.66146, -1.81577, 2.35619, 1.5708, 1.48766, 1.50423, 1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700265.618234,33.268321,31573043,392,0c:f0:b4:a0:6a:a0,-42,-97,11,6,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 0.0, 2.2361, 2.2361, 7.8102, 12.8062, 17.8045, 22.2036, 25.807, 28.0179, 29.6816, 30.2324, 29.6816, 27.4591, 24.6982, 21.095, 16.1245, 10.8167, 5.831, 1.4142, 6.0828, 12.3693, 16.7631, 21.8403, 25.0, 27.2029, 29.1204, 30.0832, 14.3178, 26.6833, 23.5372, 19.4165, 15.2971, 9.2195, 3.1623, 2.0, 8.0623, 14.1421, 19.105, 23.1948, 27.2947, 29.4279, 31.4006, 31.4006, 30.4138, 28.6356, 26.4764, 21.587, 16.4924, 10.4403, 4.4721, 1.0, 7.0711, 11.4018, 14.8661, 3.1623, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.0, 0.46365, -2.03444, -2.26553, -2.24554, -2.23677, -2.19628, -2.19105, -2.1786, -2.14011, -2.16797, -2.14011, -2.1487, -2.1251, -2.11935, -2.08994, -2.1588, -2.11122, 2.35619, 1.40565, 1.32582, 1.26791, 1.2925, 1.287, 1.2723, 1.2925, 1.30163, 1.3597, 1.344, 1.35674, 1.3633, 1.3734, 1.35213, 1.24905, -1.5708, -1.69515, -1.71269, -1.67567, -1.7005, -1.71787, -1.74153, -1.73071, -1.73071, -1.73595, -1.78189, -1.76078, -1.80454, -1.81577, -1.86225, -2.03444, 1.5708, 1.4289, 1.30454, 1.22777, 1.24905, 0.0, 0.0, 0.0, 0.0]"
1786700265.659682,33.309769,31614633,393,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 5.0, 22.0907, 22.0907, 21.2132, 20.2237, 17.2627, 15.2971, 11.1803, 7.0711, 3.0, 2.2361, 5.831, 10.8167, 14.4222, 18.0278, 20.2485, 23.0217, 24.4131, 24.4131, 24.2074, 22.0227, 19.8494, 17.0294, 12.8062, 8.6023, 4.4721, 1.4142, 2.2361, 10.8167, 14.4222, 17.2047, 20.2485, 22.4722, 23.3238, 23.7065, 22.8254, 21.4709, 19.2354, 15.2643, 11.6619, 7.2111, 2.8284, 2.0, 6.7082, 12.083, 16.1555, 19.3132, 21.9317, 24.1661, 24.5967, 24.1868, 22.4722, 21.6333, 19.4165, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.0, 0.09066, 0.09066, 0.1419, 0.14889, 0.17467, 0.1974, 0.17985, 0.1419, 0.0, -2.03444, -2.60117, -2.55359, -2.55359, -2.55359, -2.56729, -2.54154, -2.53087, -2.53087, -2.4733, -2.45267, -2.4275, -2.43934, -2.46685, -2.52134, -2.67795, 2.35619, 1.10715, 0.98279, 0.98279, 0.95055, 0.99649, 1.00748, 1.03038, 1.08828, 1.06795, 1.08632, 1.0839, 1.01914, 1.03038, 0.98279, 0.7854, -1.5708, -2.03444, -1.99742, -1.9513, -1.94169, -1.99365, -1.99742, -2.03444, -2.08994, -2.13411, -2.1588, -2.17308, -2.2143, 0.0, 0.0, 0.0, 0.0]"
1786700265.695106,33.345193,31658079,394,0c:f0:b4:a0:6a:a0,-39,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 2.2361, 0.0, 2.8284, 5.6569, 7.8102, 9.2195, 10.6301, 12.0416, 12.7279, 12.7279, 12.7279, 12.0416, 10.6301, 7.8102, 6.4031, 3.6056, 1.4142, 1.0, 4.4721, 6.7082, 8.9443, 11.1803, 13.0, 13.9284, 13.9284, 13.9284, 7.6158, 12.6491, 11.7047, 9.4868, 7.2801, 5.3852, 2.2361, 1.4142, 3.1623, 6.0, 8.0, 10.0, 12.0416, 12.0416, 13.0384, 13.0384, 13.0384, 12.0416, 11.0454, 9.0554, 7.0711, 4.1231, 1.0, 1.0, 4.1231, 6.0828, 7.2801, 2.2361, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, -2.67795, 0.0, 0.7854, 0.7854, 0.69474, 0.70863, 0.71883, 0.72664, 0.7854, 0.7854, 0.7854, 0.84415, 0.85197, 0.87606, 0.89606, 0.98279, 0.7854, -1.5708, -2.03444, -2.03444, -2.03444, -2.03444, -1.96559, -1.93797, -1.93797, -1.93797, -1.97569, -1.89255, -1.91957, -1.89255, -1.8491, -1.9513, -2.03444, 2.35619, 1.89255, 1.5708, 1.5708, 1.5708, 1.48766, 1.48766, 1.49402, 1.49402, 1.49402, 1.48766, 1.48014, 1.46014, 1.4289, 1.32582, 1.5708, -1.5708, -1.81577, -1.73595, -1.8491, -2.03444, 0.0, 0.0, 0.0, 0.0]"
1786700265.735934,33.386022,31697409,395,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 7.0, 26.1725, 25.318, 25.318, 23.3452, 21.3776, 17.4642, 13.3417, 9.2195, 5.0, 2.0, 6.4031, 11.4018, 15.0, 18.6011, 22.0227, 24.8395, 26.2488, 26.9072, 25.4951, 24.7588, 21.9317, 18.3848, 14.1421, 9.2195, 4.2426, 1.0, 2.8284, 12.53, 16.1245, 20.5913, 22.8254, 25.5539, 26.4197, 27.2947, 25.9422, 24.5967, 22.3607, 17.8885, 13.8924, 8.6023, 4.2426, 2.2361, 8.0, 12.1655, 16.4924, 20.8806, 24.0416, 26.2488, 26.9258, 26.9258, 25.4951, 23.2594, 21.4709, 5.3852, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -1.45592, -1.41214, -1.41214, -1.39861, -1.38257, -1.33971, -1.344, -1.35213, -1.5708, 3.14159, 2.24554, 2.23184, 2.2143, 2.20355, 2.25972, 2.27069, 2.27529, 2.30361, 2.3007, 2.32763, 2.32395, 2.35619, 2.35619, 2.27942, 2.35619, 1.5708, -0.7854, -0.49935, -0.51915, -0.5071, -0.50284, -0.53371, -0.51445, -0.49642, -0.48089, -0.46365, -0.46365, -0.46365, -0.52807, -0.62025, -0.7854, -2.67795, 3.14159, 2.97644, 2.89661, 2.85014, 2.84615, 2.83189, 2.76109, 2.76109, 2.69549, 2.69717, 2.65711, 2.76109, 0.0, 0.0, 0.0, 0.0]"
